"Data Source","World Development Indicators",

"Last Updated Date","2018-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Malta","MLT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","1132760927.15232","1160558807.94702","1228316026.49007","1279243708.60927","1407633774.83444","1682968079.4702","1969360264.90066","2209310463.57616","2455895099.33775","2713537483.44371","2904834039.7351","3001035231.78808","3069592450.33113","3050794569.53642","3079544370.86093","3159159205.29801","3281898543.04636","3416801456.95364","3704299205.29801","4007277748.34437","4259391258.27815","4525879735.09934","4738185695.36424","4950491920.5298","5230249403.97351","5561977615.89404","5772072185.43046","6075508874.17219","6386915231.78808","6688376026.49007","7141192052.98013","7184635761.5894","7398940397.35099","7587152317.88079","7620794701.98675","7909139072.84768","8053774834.43709","8374834437.08609","8655099337.74834","8441986754.96689","8741059602.64901","8864950577.82054","9096003475.59836","9513909354.29811","10291023885.6598","11017738830.2691","11625545300.5127","",
"Myanmar","MMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3333228175.42212","3348946382.21766","3485813551.97164","3951145083.56489","3718263847.95786","4115844769.08342","3916153089.07983","3684110880.31147","4128390344.11123","4264286266.68776","4476619177.51576","4661501868.33128","4775048659.43712","4728820233.05256","4981451575.58329","5188316772.8846","5503786990.3065","5831388166.40491","6211467377.00038","6534543030.90387","7053290217.82045","7501580034.72373","7921959309.83461","8269819885.19247","8677747608.38401","8925150213.41148","8830780248.57113","8477051707.97686","7514699543.41027","7792390041.95992","8011896469.83656","7959769716.74249","8728758488.44639","9255924021.27763","9948078165.27153","10639275753.1675","11324734004.9744","11964760742.6246","12666639111.0325","14053019226.0891","15984737489.9273","17798045642.4078","19938352012.1209","22698616844.6237","25777607411.1761","29275358077.5655","33103433579.0233","37073010378.8848","40874960811.6237","45187272895.3094","49540813342.4834","52310879190.5434","56146663569.5951","60877582017.3893","65742457738.05","70339509334.1836","74469832820.4068","",
"Middle East & North Africa (excluding high income)","MNA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","210083619745.96","224010977078.278","244479723492.588","273777705963.644","306976222149.234","335305901744.82","362937483824.934","412463741515.381","436713143572.549","464021773450.397","474543605209.673","550715631933.29","552744438313.454","524231521396.43","506249217944.535","467897388372.055","460817964016.937","524556164215.422","556372596570.995","549978334901.043","568086853804.159","551630407086.794","558826624759.796","553160179037.431","566075486787.547","639010694653.183","630025563753.049","659356392677.239","669919990769.545","679620740831.133","697464965368.647","742084323019.223","768609871213.191","819068406739.64","858124270546.119","894777548986.543","920027326462.321","953265704027.312","979497970447.553","1057691982791.65","1105698522468.52","1166388711452.78","1237524553810.09","1281499695393.14","1314276306553.17","1383539623505.15","1370777948555.65","1372802951934.88","1404133142183.26","1448818085702.18","1468676108003.2","1579583232049.78","",
"Montenegro","MNE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3056198617.26936","3205952440.8412","2904592990.64469","2994635298.32714","3027576317.51896","3085100232.98858","3162227689.63794","3301365820.38281","3439791892.10857","3734452817.0891","4132467113.57796","4276873750.45901","4029024664.44174","4139192052.98013","4272823668.91115","4156441921.56952","4303954754.34526","4380724776.47517","4529247249.36758","4662830251.95593","",
"Mongolia","MNG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","2497286677.48283","2705613731.30717","2863460263.28829","3033361371.57467","3206653431.95156","3507277015.23814","3628581398.10905","3813928331.23995","3973281722.43507","3846754148.22336","3512334855.66974","3187216784.28269","3086220528.18709","3152092285.04794","3353083144.99908","3428027699.93565","3561608120.99924","3680563574.1804","3793570457.51841","3837047132.18111","3950344027.44251","4137312959.51295","4427116613.60594","4897515726.07992","5252765131.76575","5702204050.37925","6286566854.34818","6846094435.56415","6759244954.05841","7189481824.07288","8432599135.69306","9471480157.75525","10574804943.2739","11408652157.2819","11680159346.4038","11825367386.7456","",
"Northern Mariana Islands","MNP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456241935.48387","1462189826.30273","1416589330.02481","1237161290.32258","1151908188.58561","1074585607.94045","955627791.563275","788095533.498759","799000000","737538461.538462","741503722.084367","761330024.813896","788095533.49876","817834987.593052","1051785359.80149","",
"Mozambique","MOZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2256863838.22703","2369707096.70251","2206197320.31434","1859824296.04982","1738935719.04124","1756325019.20837","1715929613.55749","1968171274.00593","2129561223.59834","2267982800.06229","2290662465.51963","2402904906.60492","2277201007.17869","2476846449.1061","2629392015.76334","2688219667.4643","3409880890.89143","3779581255.9847","4227816687.96006","4558557689.36852","4635073216.24829","5224699295.73394","5684162360.24927","6053667397.64344","6526530624.44069","7095687684.10245","7794687813.46585","8373526084.51733","8949306941.23667","9517718742.50536","10154238250.1818","10876976985.2962","11659922000.9265","12492636703.2019","13422568269.9264","14307639105.973","14858345267.1651","",
"Mauritania","MRT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","678884132.612514","784314249.928124","790013142.972008","774341118.405569","988763037.488816","1148332884.3607","1150985096.5568","1192042264.57219","1313588170.1564","1329988739.9688","1489400274.66613","1516848230.32288","1505731130.29481","1436697017.90737","1611436888.29502","1528699684.47171","1659343963.57848","1628171632.70125","1619954025.25516","1697550468.40441","1754778463.28064","1815323381.38769","1772846191.68739","1839068060.54881","1779723827.06107","1833022293.32344","1937753476.62713","1974578236.59564","2008548840.61979","2104508977.19671","2067231714.2728","2104195618.21794","2143630893.17889","2269539995.84529","2200075456.66064","2416118476.47523","2556708221.12938","2453297130.08258","2521444938.45867","2715919584.39696","2704230096.5886","2758552587.60377","2776897076.96439","2942907019.43948","3112048350.23542","3391181109.50907","4031066441.74656","4144655314.26066","4189416230.83483","4145759090.78423","4343665075.37898","4547993970.42855","4811553776.26714","5104589850.28852","5389402679.64834","5464854316.99944","5574151403.35224","",
"Mauritius","MUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2124319853.53771","2263412225.01148","2350119158.26636","2432761703.55797","2187995259.98154","2316700862.63089","2444051668.04727","2453431823.73794","2568703514.36593","2747343369.95732","3014990476.5072","3283054480.52584","3506018094.24681","3662567012.45246","3925786062.71038","4099912192.56849","4366927116.6933","4588857101.12914","4778658788.74408","4983555093.47016","5262028369.81099","5561305046.51002","5898911194.30264","6052918760.07908","6599292378.29694","6769129806.19261","6912182726.03343","7164951322.26938","7576632768.63496","7670688143.62867","8325631104.68563","8802441342.01384","9276625562.3588","9584152841.68915","10003670690.3497","10411574171.5084","10775575125.3493","11137678209.4982","11554736859.9332","11955531873.1569","12409842083.119","",
"Malawi","MWI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","872754761.578833","939429715.627654","945708532.632315","932552984.401186","957369182.341457","1087729294.05964","1231842943.3209","1321540202.46429","1296125938.12838","1372368730.47158","1378946466.0453","1602591776.10113","1702454862.85085","1741622587.64614","1866600790.90519","1980217492.28166","2079183440.56383","2181438334.38105","2394020984.03969","2499265827.07471","2509431501.17818","2376679583.05701","2436178658.7173","2526773054.99921","2662215774.51161","2783905186.40297","2777925287.96737","2823073218.20398","2912770477.34736","2951938202.14266","3119971217.88235","3392351938.18952","3143591512.28887","3448263380.33223","3095154943.52291","3612937768.21468","3877284917.91252","4024327811.66063","4181085586.81284","4308285837.60062","4376187775.85659","4158474016.15302","4229168074.99445","4470469156.55829","4712790834.08534","4866839045.27869","5095580480.01871","5584756206.23341","6011416879.86508","6512054306.78509","6959697194.02096","7297524731.2371","7435141416.66523","7821768770.20955","8267609590.40654","8499102658.85552","8710223821.78252","",
"Malaysia","MYS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11490474651.5166","12363520226.0098","13157385520.4744","14122980193.1017","14879825463.351","16023319735.4941","17275816336.0343","17942169879.8547","19373595231.4427","20320679954.053","21537185309.3664","22776313247.0274","24913167489.367","27831546366.1482","30144243705.5664","30385901058.6446","33899676911.6141","36529096644.0036","38959024836.2361","42601343578.2807","45772687156.5614","48950205302.5364","51858301170.4076","55099575393.4991","59376363292.0431","58710012945.8881","59386651050.8832","62586786998.2304","68806489273.8505","75039312067.3062","81800090900.624","89608289838.8749","97570090279.7181","107224598832.697","117102174753.966","128612243674.521","141476941976.344","151836934773.835","140662624041.477","149295947160.908","162521878178.262","163363213808.947","172170105616.094","182136170935.395","194491264661.141","204861809506.069","216303028282.264","236695353388.594","244552678743.287","238375704355.655","255016609232.871","268516966253.764","283214119400.205","296507404302.878","314317779640.495","330121697556.735","344052342367.514","",
"North America","NAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3395655507826.76","3476516011345.54","3691880712248.43","3857011395691.75","4084097866028.09","4346383271596.42","4629378699232.63","4747161058831.39","4977242479318.35","5141981563975.33","5307190813563.58","5486409376493.67","5776089414948.02","6109557341951.07","6103949820380.8","6104904944804.73","6432596233366.38","6721204640882.49","7083497281559.07","7313051945243.64","7313827589551.57","7510674955912.27","7356597565360.47","7681382789497.45","8228045496685.55","8580817559320.69","8870218790551.68","9183070931019.7","9571255380036.66","9909983241268.39","10082249972005.5","10053845569291.6","10384644150401.9","10668893761216.6","11104222509286.6","11405763561375.2","11814571232417.7","12342376721467","12884939253540","13494369950584.7","14060741014235","14208952809824.1","14479294373341.5","14871587432840.9","15424480380796.4","15938245426101.8","16362761724328.5","16658294282445.3","16630456481712.4","16165910684040.7","16583580836811.1","16873719088056.7","17240639956499","17543107427996.8","17993756230035.3","18474486233460.6","18748568899423.5","",
"Namibia","NAM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4412911486.63826","4455780709.35781","4438042654.6378","4357117141.46027","4346795502.2369","4366972080.70998","4575157421.37656","4737747944.82168","4776272888.48722","4865048284.84063","4964658201.39698","5370052951.12391","5756124453.39372","5665204214.98162","5763205418.04008","5987913615.09621","6179007353.17203","6439767658.78691","6651738120.90913","6875853709.52881","7115971119.14836","7199793619.68863","7544567351.04373","7864441488.71893","8829372914.44225","9052690941.65474","9693003646.96916","10334398853.639","10608240991.1714","10639638311.1204","11282192605.0374","11856607186.6558","12456750940.0066","13156162583.9728","13991799673.9611","14830014896.1206","14990403315.6548","",
"New Caledonia","NCL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
